epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
86,300.973,0.48449,0.63105,0.92937,0.95533,0.98688,0.995,0.79296,0.55189,0.47014,1.13932,0.000144077,0.000144077,0.000144077
87,305.741,0.52189,0.69344,0.92125,0.95524,0.98702,0.995,0.79346,0.53272,0.45874,1.11719,0.000135077,0.000135077,0.000135077
88,308.568,0.48129,0.64761,0.91497,0.95411,0.98688,0.995,0.79763,0.52736,0.47154,1.11228,0.000126078,0.000126078,0.000126078
89,311.362,0.50538,0.63089,0.93594,0.95361,0.98691,0.995,0.79634,0.52156,0.48255,1.11351,0.000117079,0.000117079,0.000117079
90,314.35,0.52134,0.73927,0.9499,0.9539,0.98705,0.995,0.79147,0.51795,0.46784,1.11544,0.00010808,0.00010808,0.00010808
91,321.437,0.37492,0.75195,0.86762,0.95372,0.98683,0.995,0.79755,0.52235,0.47783,1.13289,9.9081e-05,9.9081e-05,9.9081e-05
92,324.755,0.39083,0.73493,0.86878,0.95403,0.9866,0.995,0.79882,0.5222,0.50548,1.14188,9.00819e-05,9.00819e-05,9.00819e-05
93,327.504,0.39332,0.77114,0.87492,0.95669,0.98674,0.995,0.81803,0.52402,0.53485,1.11686,8.10828e-05,8.10828e-05,8.10828e-05
94,330.597,0.37062,0.72713,0.86076,0.96325,0.98639,0.995,0.81673,0.53127,0.57122,1.11923,7.20837e-05,7.20837e-05,7.20837e-05
95,334.82,0.38905,0.73009,0.85568,0.96617,0.98629,0.995,0.79194,0.53888,0.59052,1.12356,6.30846e-05,6.30846e-05,6.30846e-05
96,337.58,0.38837,0.76457,0.90077,0.95855,0.98668,0.995,0.77677,0.53122,0.53196,1.10868,5.40855e-05,5.40855e-05,5.40855e-05
97,340.139,0.35576,0.72055,0.83108,0.9556,0.98706,0.995,0.78459,0.51228,0.47233,1.08584,4.50864e-05,4.50864e-05,4.50864e-05
98,342.821,0.33938,0.69601,0.83572,0.95498,0.98719,0.995,0.79416,0.50276,0.43744,1.08098,3.60873e-05,3.60873e-05,3.60873e-05
99,345.894,0.33817,0.72643,0.85263,0.95528,0.98752,0.995,0.79408,0.49424,0.41236,1.07426,2.70882e-05,2.70882e-05,2.70882e-05
100,350.119,0.36072,0.70887,0.84752,0.95566,0.98785,0.995,0.79408,0.48961,0.40285,1.0708,1.80891e-05,1.80891e-05,1.80891e-05
